title,release_date,rating_count,rating_avg,movieId,movieIdx 
b'Trolls World Tour',2020-03-11,0,,446893,8198
b'Smallfoot',2018-09-20,0,,446894,8199
b'Skyscraper',2018-07-11,0,,447200,8201
b'Life in a Year',2020-11-27,0,,447362,8203
b'Pok\xc3\xa9mon Detective Pikachu',2019-05-03,27,3.07,447404,8204
b'Kickboxer: Retaliation',2018-01-26,0,,447665,8205
b'Red Nose Day Actually',2017-03-24,1,1.00,447061,8200
b'Kingdom: Ashin of the North',2021-07-23,0,,845222,9613
b'Daddy Day Care',2003-05-09,2,2.50,6338,2218
b'Gunfight at the O.K. Corral',1957-05-30,1,4.00,6356,2220
b'The Wrong Trousers',1993-12-17,75,4.20,1148,398
b'Pyewacket',2017-12-08,2,2.00,448194,8208
b'The Dark',2005-09-28,87,3.95,17,10
b'Dolittle',2020-01-01,0,,448119,8207
b'A Prayer Before Dawn',2018-05-24,0,,448776,8209
"b'Love, Simon'",2018-02-16,0,,449176,8210
b'Vivo',2021-07-30,0,,449406,8211
b'Classe Z',2017-03-30,0,,449415,8212
b'Den of Thieves',2018-01-18,0,,449443,8213
b'Godzilla: Planet of the Monsters',2017-11-17,0,,449574,8216
b'Louis C.K. 2017',2017-04-04,0,,449674,8217
b'The Leisure Seeker',2018-01-03,0,,449749,8218
b'Christmas Inheritance',2017-12-15,0,,449755,8219
b'The Postcard Killings',2020-03-13,0,,449756,8220
b'The Hustle',2019-05-09,1,1.00,449562,8214
"b""Isn't It Romantic""",2019-02-13,2,3.00,449563,8215
b'Psycho',1960-06-22,78,4.33,1219,435
b'I Still See You',2018-09-27,1,1.00,448095,8206
b'Star Trek VI: The Undiscovered Country',1991-12-06,4,2.25,174,62
b'Triple Threat',2019-03-19,1,4.00,449985,8222
b'Ip Man 4: The Finale',2019-12-19,0,,449924,8221
b'The Night Comes for Us',2018-10-05,0,,449992,8223
b'Master Z: Ip Man Legacy',2018-12-20,0,,450001,8224
b'Problemos',2017-05-10,0,,450179,8225
b'The Man Who Invented Christmas',2017-10-12,0,,450322,8226
b'Glass',2019-01-16,0,,450465,8227
b'Irreplaceable You',2018-02-16,0,,450489,8228
b'The Guernsey Literary & Potato Peel Pie Society',2018-04-19,0,,451480,8231
b'School of Life',2017-02-22,0,,451499,8232
b'Christmas & Co.',2017-12-06,0,,451500,8233
b'Jungle Cruise',2021-07-28,1,3.00,451048,8229
b'The English Patient',1996-11-05,74,3.69,1183,406
b'Wasp Network',2020-01-29,1,3.00,451184,8230
b'House of Wax',1953-04-16,1,4.00,6629,2269
b'Joint Custody',2017-12-20,1,4.00,451504,8234
b'Custody',2018-02-07,0,,451657,8235
b'American Satan',2017-10-13,0,,451751,8236
"b""I Think We're Alone Now""",2018-09-14,0,,451877,8237
b'Beautiful Boy',2018-10-12,0,,451915,8238
b'Psychokinesis',2018-01-31,0,,452015,8242
b'Drone',2017-05-26,0,,452068,8243
b'Le Brio',2017-11-22,0,,452187,8244
b'1922',2017-10-20,0,,452507,8245
b'Wolf Warrior 2',2017-07-27,0,,452557,8246
b'Mazinger Z: Infinity',2017-10-27,0,,452970,8248
b'Time Freak',2018-11-09,1,3.00,451925,8239
b'The Rider',2018-03-28,1,5.00,453278,8251
b'Notting Hill',1999-05-21,78,3.79,509,199
b'BPM (Beats per Minute)',2017-08-23,1,3.00,451945,8240
"b'Tad, the Lost Explorer, and the Secret of King Midas'",2017-03-25,2,4.00,452773,8247
b'The Big Bad Fox and Other Tales',2017-06-21,1,4.00,453191,8249
b'Double Lover',2017-05-26,1,2.00,451955,8241
b'Gemini Man',2019-10-02,1,1.00,453405,8253
b'Noelle',2020-11-20,3,3.33,454467,8260
"b'Everything, Everything'",2017-05-18,0,,417678,7952
b'Doctor Strange in the Multiverse of Madness',2022-05-04,0,,453395,8252
b'Arctic',2018-11-21,0,,453755,8254
b'Outlaw King',2018-09-06,0,,454227,8255
b'Action Point',2018-06-01,0,,454283,8256
b'UglyDolls',2019-05-01,0,,454458,8259
b'Benedetta',2021-07-09,0,,454527,8261
b'Sonic the Hedgehog',2020-02-12,0,,454626,8262
b'The Angry Birds Movie 2',2019-08-02,0,,454640,8263
b'Colette',2018-09-21,0,,454652,8264
b'The Kid Who Would Be King',2019-01-16,1,1.00,454294,8258
b'Night School',2018-09-27,1,1.00,454293,8257
"b""You've Got Mail""",1998-02-26,60,3.37,2424,895
b'Love Potion No. 9',1992-11-13,5,3.00,4317,1660
b'Accident Man',2018-02-06,1,3.00,455236,8270
b'The Spy Who Dumped Me',2018-08-02,1,3.00,454992,8267
b'Bad Genius',2017-05-03,1,5.00,455714,8273
b'The Kissing Booth',2018-05-11,0,,454983,8266
b'Crazy Rich Asians',2018-08-15,0,,455207,8269
b'#realityhigh',2017-07-17,0,,455656,8271
b'In a Heartbeat',2017-06-01,27,2.56,455661,8272
b'The Little Stranger',2018-08-30,1,5.00,455108,8268
b'Time Trap',2017-05-19,0,,455839,8274
b'Postcards from the Edge',1990-09-14,4,3.00,4318,1661
b'Monster Family',2017-08-24,1,4.00,454699,8265
b'Half Baked',1998-01-16,10,3.10,1753,630
"b""Sophie's Choice""",1982-12-08,26,4.08,1096,383
b'Conquest of the Planet of the Apes',1972-06-29,8,2.88,2532,948
b'The Eagle Has Landed',1976-12-24,2,2.00,3985,1541
"b'Extremely Wicked, Shockingly Evil and Vile'",2019-05-02,3,1.00,457799,8285
b'Starship Troopers',1997-11-07,72,3.21,1676,609
b'Family Is Family',2018-02-28,0,,456165,8276
"b'Game Over, Man!'",2018-03-23,0,,456750,8277
b'Champions',2018-04-06,0,,456929,8278
b'Elizabeth Harvest',2018-08-10,0,,457041,8279
b'Mary Queen of Scots',2018-12-07,0,,457136,8280
b'Rip Tide',2017-10-03,0,,457262,8281
b'Guns Akimbo',2020-02-27,0,,457335,8282
b'Return of the Hero',2018-02-14,0,,457435,8283
b'Everything You Want',2017-05-11,0,,457601,8284
b'Tag',2018-05-30,1,1.00,455980,8275
b'The Night Eats the World',2018-03-07,2,2.50,457955,8288
b'Superlopez',2018-11-23,0,,457915,8286
b'Slaughterhouse Rulez',2018-10-31,0,,457943,8287
b'The Magnificent Seven',1960-10-12,14,4.00,4327,1664
b'Die Hard',1988-07-15,151,4.01,1036,359
b'Mamma Mia! Here We Go Again',2018-07-09,1,1.00,458423,8300
"b""Remi, Nobody's Boy""",2018-12-12,1,1.00,458302,8296
b'Rear Window',1954-08-01,94,4.43,904,303
b'Shimmer Lake',2017-06-09,0,,457962,8289
b'Spinning Man',2018-04-06,0,,458109,8291
b'The Best of Enemies',2019-04-05,0,,458131,8292
b'John Wick: Chapter 3 - Parabellum',2019-05-15,0,,458156,8293
b'Palmer',2021-01-29,0,,458220,8294
b'Vivarium',2019-09-07,0,,458305,8297
b'Private Life',2018-10-05,0,,458342,8298
"b'Juliet, Naked'",2018-08-16,0,,458344,8299
b'Missing Link',2019-04-04,1,3.00,458253,8295
b'Rio Bravo',1959-03-17,5,4.00,4329,1665
b'Zoe',2018-07-19,1,1.00,458005,8290
b'Being There',1979-12-19,29,4.17,1292,483
"b""Kelly's Heroes""",1970-01-01,10,3.50,3836,1487
b'Burn Out',2018-01-03,1,1.00,460059,8315
b'Rolling to You',2018-03-14,0,,458534,8301
b'Monster Hunter',2020-12-03,0,,458576,8302
b'Us',2019-03-14,0,,458723,8304
b'First Reformed',2018-05-18,0,,458737,8305
b'The Boss Baby: Family Business',2021-07-01,0,,459151,8307
b'Boo 2! A Madea Halloween',2017-10-20,0,,459202,8308
b'Monica and Friends: Bonds',2019-06-27,0,,459670,8309
b'12 Feet Deep',2017-06-20,0,,459928,8311
b'Feed',2017-04-05,0,,459950,8312
b'Long Shot',2019-05-02,0,,459992,8313
b'Truth or Dare',2018-04-12,0,,460019,8314
b'Lizzie',2018-09-14,0,,460071,8316
b'Close',2019-01-18,0,,460321,8317
b'Resident Evil: Welcome to Raccoon City',2021-11-24,0,,460458,8318
b'Mortal Kombat',2021-04-07,0,,460465,8319
b'Bleeding Steel',2017-12-18,0,,460648,8320
b'Cutthroat Island',1995-12-22,43,3.77,1408,530
b'Braven',2018-02-01,1,3.00,459910,8310
b'Peppermint',2018-09-06,1,3.00,458594,8303
"b""Charlie's Angels""",2019-11-14,1,5.00,458897,8306
b'Yi Yi',2000-09-20,4,3.75,4334,1667
b'Jaws',1975-06-20,108,3.87,1387,525
b'Evita',1996-12-14,22,3.27,1416,535
b'To Die For',1995-09-22,43,3.58,45,22
b'Starship Troopers: Traitor of Mars',2017-08-21,0,,460790,8322
"b""Olaf's Frozen Adventure""",2017-10-27,0,,460793,8323
b'Security',2017-03-04,0,,460846,8324
b'Mandy',2018-09-13,0,,460885,8325
b'S.W.A.T.: Under Siege',2017-08-01,0,,461053,8326
b'Code 8',2019-12-06,0,,461130,8327
b'MFKZ',2018-05-23,0,,461615,8328
b'Anna and the Apocalypse',2018-11-30,0,,461928,8329
b'Throw Momma from the Train',1987-12-11,12,3.08,4333,1666
b'I Feel Pretty',2018-04-19,1,2.00,460668,8321
b'Ibiza',2018-05-25,1,2.00,463053,8335
b'Johnny English Strikes Again',2018-09-06,1,2.00,463272,8337
b'Hostile',2018-03-08,0,,461992,8331
b'Love Addict',2018-04-18,0,,462148,8332
b'Woody Woodpecker',2017-10-05,0,,462883,8333
b'The Peanut Butter Falcon',2019-08-09,0,,463257,8336
b'Shadow',2018-09-30,0,,463319,8338
b'Slumber',2017-12-01,0,,463602,8339
b'Velvet Buzzsaw',2019-02-01,0,,463684,8340
b'Life of Brian',1979-08-17,93,3.96,1080,373
b'Evolution',2001-06-08,20,2.90,4343,1668
b'Sierra Burgess Is a Loser',2018-09-07,1,2.00,462919,8334
b'Sweetheart',2019-01-28,0,,463843,8342
b'Stalker',1979-05-25,10,4.00,1232,447
b'Donnie Darko',2001-10-24,94,4.20,4878,1846
b'The House with a Clock in Its Walls',2018-09-15,2,2.50,463821,8341
b'Poveri ma ricchissimi',2017-12-14,1,1.00,464595,8347
b'The Rhythm Section',2020-01-31,1,1.00,466622,8357
b'The Freshmen',2018-09-12,0,,463858,8343
b'Wonder Woman 1984',2020-12-16,0,,464052,8344
b'The Informer',2019-08-30,1,3.00,466081,8354
b'A Madea Family Funeral',2019-03-01,0,,464504,8346
b'Wag the Dog',1997-12-25,60,3.58,1747,627
b'The End?',2017-08-14,0,,464737,8348
b'The Red Sea Diving Resort',2019-07-28,0,,465003,8350
b'The Week Of',2018-04-27,0,,465109,8351
b'Once Upon a Time\xe2\x80\xa6 in Hollywood',2019-07-24,0,,466272,8355
"b""To All the Boys I've Loved Before""",2018-08-16,0,,466282,8356
b'Every Day',2018-02-22,1,4.00,465136,8352
b'If Beale Street Could Talk',2018-12-14,1,3.00,465914,8353
b'Sniper: Ultimate Kill',2017-10-03,1,4.00,464889,8349
b'Bordertown',2007-02-15,18,3.61,4351,1670
b'Acrimony',2018-03-30,1,2.00,464502,8345
b'The Big Kahuna',1999-11-17,11,3.36,3566,1386
b'Unsane',2018-02-21,1,2.00,467660,8362
b'The Hours',2002-12-27,15,3.93,5992,2145
b'Gnome Alone',2017-11-02,0,,466876,8358
b'Bring It On: Worldwide #Cheersmack',2017-08-29,0,,467248,8359
b'Bad Samaritan',2018-04-19,0,,467632,8361
b'Illang: The Wolf Brigade',2018-07-25,0,,467824,8364
b'The Professor',2018-05-17,0,,467956,8368
b'Fanny and Alexander',1982-12-17,11,3.91,2068,727
b'A Man in a Hurry',2018-11-07,2,4.50,467482,8360
b'Budapest',2018-06-27,1,5.00,467673,8363
b'The Children Act',2018-08-01,2,2.50,467936,8366
b'In the Heights',2021-06-10,1,3.00,467909,8365
b'Unlawful Entry',1992-06-26,2,3.00,4354,1671
b'History of the World: Part I',1981-06-12,18,3.72,2301,816
b'The Conversation',1974-04-07,23,4.43,3730,1443
b'Tolkien',2019-05-03,2,2.00,468224,8372
"b""Nicky Larson and the Cupid's Perfume""",2019-02-06,1,3.00,469274,8379
b'Sleep Tight',2011-10-14,0,,77495,5329
b'The Place',2017-11-04,0,,468198,8369
b'The Girl in the Fog',2017-10-26,0,,468202,8370
b'Dead in a Week (Or Your Money Back)',2018-09-12,0,,468219,8371
b'The Starling',2021-09-17,0,,468225,8373
b'The Insult',2017-09-14,0,,468284,8374
b'Love and Bullets',2017-08-01,0,,468302,8375
b'The Angel',2018-05-15,0,,468362,8376
b'In the Game',2018-03-21,0,,469055,8377
b'A New Girl In Paris!',2018-07-04,0,,469056,8378
b'Adios Freakin\xe2\x80\x99 Monsters from Venus',2017-11-09,0,,469876,8381
b'Downrange',2018-05-25,0,,469916,8382
b'The Cured',2017-11-24,1,2.00,469721,8380
b'The Hate U Give',2018-10-19,0,,470044,8383
b'24 Hours to Live',2017-10-26,0,,470114,8384
b'Dead Poets Society',1989-06-02,29,3.38,207,74
b'Summer of 84',2018-08-10,1,4.00,470229,8385
b'Ghost World',2001-07-20,41,3.20,1548,563
b'Destroyer',2018-12-25,1,4.00,471507,8392
b'Forrest Gump',1994-06-23,344,4.15,356,130
b'The Seven Year Itch',1955-06-03,6,3.33,4359,1674
b'Hearts Beat Loud',2018-06-08,0,,470333,8386
b'Wheelman',2017-10-20,39,3.21,471014,8388
b'Batman: Gotham by Gaslight',2018-01-12,0,,471474,8389
b'Oxygen',2021-05-12,0,,471498,8390
b'Greta',2018-09-06,0,,471506,8391
b'Corpus Christi',2019-09-10,1,5.00,471707,8393
b'Gentlemen Prefer Blondes',1953-07-14,7,3.57,4356,1672
b'Anatomy of a Murder',1959-07-01,15,3.67,3801,1472
b'I Can Only Imagine',2018-02-14,1,2.00,470878,8387
b'The Green Butchers',2003-03-08,2,3.50,4972,1874
b'Master and Commander: The Far Side of the World',2003-11-14,41,3.68,8619,2655
b'Tootsie',1982-12-17,30,3.83,4361,1675
b'Victor Crowley',2017-09-12,0,,472338,8395
b'Boy Erased',2018-09-24,0,,472451,8396
"b""Dumplin'""",2018-12-20,0,,472734,8399
"b""Can't Buy Me Love""",1987-08-14,5,3.20,4091,1592
b'The Goldfinch',2019-09-12,1,2.00,472674,8398
b'Attack the Block',2011-05-12,3,4.00,87192,5585
b'Non-Fiction',2018-10-11,1,1.00,471856,8394
b'Teen Titans Go! To the Movies',2018-07-27,1,4.00,474395,8408
b'Keep an Eye Out',2018-07-04,1,3.00,474331,8404
b'2036: Nexus Dawn',2017-08-30,0,,473072,8401
b'Calibre',2018-06-22,0,,474051,8403
b'22 July',2018-10-04,0,,474354,8407
b'The Lodge',2020-01-16,0,,474764,8409
b'How It Ends',2018-07-13,0,,475210,8412
b'The Captain',2018-02-02,1,1.00,475094,8410
b'Mirai',2018-06-16,0,,475215,8413
b'In Fabric',2018-12-06,0,,475220,8414
b'A Rainy Day in New York',2019-07-26,1,3.00,475303,8415
b'A Private War',2018-11-16,2,3.00,475132,8411
b'To Kill a Mockingbird',1962-12-20,80,4.31,1207,423
b'Traffik',2018-04-20,1,3.00,473149,8402
b'It Chapter Two',2019-09-04,1,4.00,474350,8406
b'Uncut Gems',2019-08-30,1,5.00,473033,8400
b'Lara Croft: Tomb Raider',2001-06-11,36,3.03,4367,1677
b'Uncle Drew',2018-06-27,1,5.00,474335,8405
b'The Addams Family',1991-11-22,6,3.00,2907,1099
b'Maquia: When the Promised Flower Blooms',2018-02-24,1,2.00,476292,8422
b'Artemis Fowl',2020-06-12,0,,475430,8416
b'2048: Nowhere to Run',2017-09-14,0,,475759,8418
b'Tell It to the Bees',2019-05-03,0,,475888,8419
"b""School's Out""",2018-08-31,0,,475928,8420
b'Ghostland',2018-03-14,0,,476299,8423
"b""The King's Man""",2021-12-22,0,,476669,8424
b'The Front Runner',2018-11-06,0,,476764,8425
b'E.T. the Extra-Terrestrial',1982-06-11,161,3.88,1097,384
b'Joker',2019-10-01,1,2.00,475557,8417
"b'Paul, Apostle of Christ'",2018-03-23,1,1.00,476968,8427
b'Blade Runner: Black Out 2022',2017-09-26,1,5.00,475946,8421
b'The Art of Self-Defense',2019-07-12,1,2.00,480001,8439
b'Men in Black: International',2019-06-12,1,2.00,479455,8437
b'The Translators',2019-12-20,0,,477018,8428
b'Just a Breath Away',2018-04-04,0,,477489,8430
b'Dog Days',2018-08-10,0,,477510,8431
b'The Emperor of Paris',2018-12-19,0,,478820,8433
b'Acts of Violence',2018-01-12,0,,479040,8435
b'The Purity of Vengeance',2018-10-04,0,,479226,8436
b'The Outlaws',2017-10-03,0,,479718,8438
b'I Spy',2002-10-31,4,3.00,5803,2096
b'Escape Plan: The Extractors',2019-06-20,0,,480042,8440
b'Proxima',2019-11-27,1,2.00,478860,8434
b'Patrick',2018-06-29,1,2.00,478159,8432
b'Errementari: The Blacksmith and the Devil',2018-03-02,1,1.00,477033,8429
b'Miss Congeniality',2000-12-22,54,2.94,4025,1569
b'Luther',2003-10-29,2,4.00,6768,2307
b'A Christmas Prince',2017-11-17,1,3.00,483104,8453
b'Wild Rose',2019-04-12,1,5.00,482981,8452
b'Dogman',2018-05-17,1,1.00,483184,8454
b'47 Meters Down: Uncaged',2019-08-15,31,2.97,480105,8441
b'The Curse of La Llorona',2019-04-17,0,,480414,8442
b'Radioactive',2020-03-11,0,,480857,8444
"b""Non c'\xc3\xa8 campo""",2017-11-02,0,,481042,8445
b'In Her Hands',2018-12-26,0,,481157,8446
b'Happy as Lazzaro',2018-05-31,0,,481432,8447
"b'Neuilly sa m\xc3\xa8re, sa m\xc3\xa8re !'",2018-08-08,0,,481762,8448
"b""Ron's Gone Wrong""",2021-10-14,0,,482321,8450
b'Eli',2019-10-18,0,,483202,8455
b'Dear Basketball',2017-04-23,0,,483306,8456
b'Polar',2019-01-25,0,,483906,8457
b'Z-O-M-B-I-E-S',2018-02-16,0,,483980,8458
b'Creed II',2018-11-21,1,1.00,480530,8443
"b""Don't Breathe 2""",2021-08-12,1,2.00,482373,8451
b'Joshua',2007-01-21,36,3.86,5956,2134
b'The Wedding Singer',1998-02-13,70,3.37,1777,637
b'The Call of the Wild',2020-02-19,1,1.00,481848,8449
b'Baby Boy',2001-06-27,3,1.67,4371,1681
b'A.I. Artificial Intelligence',2001-06-29,56,3.16,4370,1680
b'The Hole in the Ground',2019-03-01,1,4.00,484437,8461
b'Tess',1979-10-06,0,,11121,3065
b'Sexy Beast',2000-09-13,13,3.62,4378,1683
b'Oliver!',1968-09-26,1,3.00,17917,3539
b'Balloon',2018-09-27,0,,483983,8459
b'A Simple Favor',2018-08-29,0,,484247,8460
"b""The Wolf's Call""",2019-02-20,0,,484468,8462
b'Poltergeist',1982-06-04,40,3.75,1994,704
b'Peeping Tom',1960-05-16,6,3.83,2488,925
b'Sink or Swim',2018-10-24,0,,484482,8463
b'Trolls Holiday',2017-11-01,0,,484510,8464
b'Anna',2019-06-19,0,,484641,8465
b'Coming 2 America',2021-03-04,0,,484718,8466
b'Little Tickles',2018-11-14,0,,484747,8467
b'Through the Fire',2018-11-28,0,,484751,8468
b'Amanda',2018-08-31,0,,485166,8469
b'El Camino Christmas',2017-12-08,0,,485504,8470
b'Redcon-1',2018-09-07,0,,485811,8471
b'Naples in Veils',2017-12-28,0,,485894,8472
b'Batman Ninja',2018-03-24,0,,485942,8473
b'Blessed Madness',2018-01-11,0,,486070,8474
b'The Vegetable',2018-01-18,0,,486078,8475
"b""There's No Place Like Home""",2018-02-14,0,,486101,8476
b'My Big Gay Italian Wedding',2018-03-01,0,,486103,8477
b'3:10 to Yuma',1957-08-07,3,4.00,5300,1968
b'Coma',1978-01-06,8,3.50,3015,1153
b'Nothing to Hide',2018-10-17,1,1.00,487476,8486
b'Shaft',2019-06-14,0,,486131,8478
b'Looking for Teddy',2018-06-20,0,,486520,8479
b'Red Shoes and the Seven Dwarfs',2019-07-25,0,,486589,8480
b'The Guilty',2018-06-14,0,,486947,8481
b'The Full House',2018-03-21,0,,487004,8482
b'Suicide Squad: Hell to Pay',2018-05-09,2,3.00,487242,8484
b'What Men Want',2019-02-08,0,,487297,8485
"b'Fala S\xc3\xa9rio, M\xc3\xa3e!'",2017-12-28,0,,487491,8487
b'BlacKkKlansman',2018-08-09,0,,487558,8488
b'The Death of Superman',2019-01-13,0,,487670,8489
b'Reign of the Supermen',2019-01-13,1,1.00,487672,8490
b'Wild Things',1998-03-20,39,3.33,1805,644
b'Paradise Hills',2019-08-29,1,5.00,487083,8483
"b""Charlotte's Web""",1973-03-01,26,3.77,2137,758
b'Sansho the Bailiff',1954-03-31,3,4.33,8188,2589
b'A Man and a Woman',1966-05-27,5,3.40,2969,1132
b'La Ceremonie',1995-08-30,1,4.00,1802,643
b'The Crimson Rivers',2000-09-27,4,2.50,4383,1686
b'The Kitchen',2019-08-08,0,,487680,8491
b'F*&% the Prom',2017-12-05,0,,487702,8492
b'Christmas Wedding Planner',2017-12-14,0,,488113,8493
b'3 from Hell',2019-09-16,0,,489064,8495
b'The Hummingbird Project',2019-03-15,0,,489243,8496
b'The Kill Team',2019-10-17,0,,489245,8497
b'Mortal',2020-02-28,0,,489326,8498
"b""It's Such a Beautiful Day""",2012-08-24,0,,489412,8499
b'In Safe Hands',2018-12-05,0,,489418,8500
b'Terrified',2018-05-03,0,,489430,8501
b'Lost and Delirious',2001-01-21,4,4.25,4389,1690
b'Forgotten',2017-11-29,2,4.50,488623,8494
b'How Green Was My Valley',1941-10-28,8,4.00,1935,675
b'Searching',2018-08-24,1,3.00,489999,8507
b'Eighth Grade',2018-01-19,0,,489925,8502
b'Destination Wedding',2018-08-02,0,,489929,8504
b'Blindspotting',2018-07-20,0,,489930,8505
b'Daphne & Velma',2018-04-29,0,,489939,8506
b'Green Book',2018-11-16,0,,490132,8508
b'Our Happy Holiday',2018-09-15,0,,490448,8510
b'Judy',2019-09-27,0,,491283,8511
b'Instant Family',2018-11-13,0,,491418,8512
"b""At Eternity's Gate""",2018-11-15,1,1.00,491472,8513
b'Dumped',2018-04-18,2,2.00,490445,8509
b'Angel Eyes',2001-05-15,4,2.50,4305,1656
b'The Kindergarten Teacher',2018-09-23,2,2.50,489927,8503
b'Grease',1978-07-07,90,3.62,1380,523
b'Godzilla: City on the Edge of Battle',2018-05-18,1,5.00,492719,8526
b'Easy Rider',1969-06-26,25,3.84,3168,1220
b'Ben Is Back',2018-12-05,1,5.00,492452,8522
b'Gloria Bell',2019-03-07,0,,491473,8514
b'The Boy Who Harnessed the Wind',2019-02-14,0,,491480,8515
b'Burning',2018-05-17,0,,491584,8516
b'Resistance',2020-03-27,0,,491926,8517
b'Put Grandma in the Freezer',2018-03-15,0,,492353,8520
b'Just Believe',2018-03-29,0,,492355,8521
b'The Turning',2020-01-23,0,,492611,8523
b'Luce',2019-08-02,0,,492616,8524
b'The Midnight Man',2016-09-30,0,,492621,8525
b'Snow White and the Seven Dwarfs',1937-12-21,1,3.00,408,154
b'Operation Finale',2018-08-29,0,,493551,8527
b'A Fish Called Wanda',1988-07-15,89,4.04,1079,372
b'Menace II Society',1993-05-26,23,3.35,493,192
b'Like a Cat on a Highway',2017-12-28,1,3.00,492282,8519
b'Hereditary',2018-06-07,1,4.00,493922,8528
b'Marriage Story',2019-09-28,1,5.00,492188,8518
b'The Cannonball Run',1981-06-19,4,3.50,4396,1691
b'Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn)',2020-02-05,1,3.00,495764,8531
b'Breaking In',2018-05-05,1,2.00,497814,8539
b'Azumi',2003-05-10,61,3.80,5889,2117
b'Sono tornato',2018-02-01,0,,495766,8532
b'Parasite',2019-05-30,0,,496243,8533
b'Tremors: A Cold Day in Hell',2018-05-01,0,,496704,8534
b'Aniara',2019-02-01,0,,496743,8535
b'Atlantics',2019-10-02,0,,496967,8536
b'Enola Holmes',2020-09-23,0,,497582,8537
b'Black Widow',2021-07-07,0,,497698,8538
b'Mia and the White Lion',2018-08-02,0,,498248,8540
b'Bad Seeds',2018-11-21,0,,498249,8541
"b'Good Morning, Vietnam'",1987-12-23,53,3.79,3448,1330
b'Red Joan',2018-09-13,1,5.00,494974,8529
"b'The Simpsons: The Good, the Bart, and the Loki'",2021-07-07,0,,846214,9614
b'Benji',2018-01-01,1,4.00,495193,8530
b'Aline',2020-11-19,1,5.00,498402,8542
b'Fabrizio De Andr\xc3\xa9: Principe libero',2018-01-23,0,,499631,8543
b'Dora and the Lost City of Gold',2019-08-08,0,,499701,8544
b'MILF',2018-05-02,0,,499726,8545
b'The Devil All the Time',2020-09-11,0,,499932,8546
b'6 Balloons',2018-03-12,0,,500634,8549
b'Upgrade',2018-05-31,0,,500664,8550
b'The Highwaymen',2019-03-15,0,,500682,8551
"b""I'm Thinking of Ending Things""",2020-08-28,0,,500840,8552
b'Boys Cry',2018-06-07,0,,500849,8553
b'Miss Bala',2019-02-01,0,,500852,8554
b'The Mustang',2019-03-15,0,,500860,8555
b'Ut\xc3\xb8ya: July 22',2018-03-09,1,3.00,500006,8547
b'A Vigilante',2019-03-29,0,,500904,8556
b'SuperFly',2018-06-13,1,5.00,500475,8548
b'Lethal Weapon 3',1992-05-15,39,3.03,2002,705
b'The Usual Suspects',1995-07-19,202,4.46,50,25
b'Cannonball Run II',1984-06-29,1,3.00,4397,1692
b'A Beautiful Day in the Neighborhood',2019-09-07,1,3.00,501907,8563
b'Primal',2019-12-27,0,,500916,8557
b'A Score to Settle',2019-08-01,0,,500922,8559
b'Doctor Sleep',2019-10-30,0,,501170,8560
b'True History of the Kelly Gang',2019-11-23,0,,501395,8561
b'Invisibles',2019-01-09,0,,501633,8562
b'The Mitchells vs. the Machines',2021-04-22,0,,501929,8564
b'211',2018-05-30,1,4.00,500919,8558
b'Windfall',2022-03-11,1,4.00,850018,9615
b'Angel Heart',1987-03-06,16,3.69,3706,1435
b'Life Is Beautiful',1997-12-20,100,4.14,2324,827
b'Twister',1996-05-10,150,3.34,736,254
b'Faust',1926-10-13,2,3.00,4404,1694
b'The House by the Cemetery',1981-08-14,2,2.50,4417,1702
b'When Harry Met Sally...',1989-01-12,88,4.01,1307,496
b'The Man Who Shot Liberty Valance',1962-04-15,11,4.00,4406,1696
b'The Sons of Katie Elder',1965-06-23,1,3.00,4411,1700
b'Ma',2019-05-29,1,3.00,502416,8569
b'Bill & Ted Face the Music',2020-08-27,0,,501979,8565
b'Disconnected',2018-02-22,0,,502074,8567
b'The Last Summer',2019-05-03,0,,502292,8568
b'Thunder Road',2018-09-12,0,,502422,8570
b'Escape from Pretoria',2020-03-06,0,,502425,8571
b'Something Wild',1986-11-07,4,4.25,4410,1699
b'Catch Me If You Can',2002-12-16,101,4.22,5989,2144
b'Sound of Metal',2020-11-20,1,5.00,502033,8566
b'Shadows and Fog',1991-12-05,5,2.60,4409,1698
b'Army of the Dead',2021-05-14,1,4.00,503736,8578
b'I Want to Eat Your Pancreas',2018-09-14,1,2.00,504253,8582
b'Book Club',2018-05-18,0,,502682,8572
b'Leto',2018-06-07,0,,502897,8573
b'Little Monsters',2019-08-29,0,,503125,8574
b'Dragon Ball Super: Broly',2018-12-14,0,,503314,8575
b'Second Act',2018-11-22,0,,503616,8576
b'The Package',2018-08-10,0,,503619,8577
b'What Keeps You Alive',2018-01-04,0,,503752,8579
b'The Mule',2018-12-14,0,,504172,8581
b'The World Is Yours',2018-08-15,0,,504603,8584
b'Rocketman',2019-05-17,0,,504608,8585
b'Mermaid Down',2019-10-15,0,,504631,8586
b'Unfriended: Dark Web',2018-07-19,0,,505058,8588
b'The King',2019-10-11,1,1.00,504949,8587
b'Motherless Brooklyn',2019-10-31,2,2.50,504562,8583
b'Await Further Instructions',2018-08-26,1,2.00,505063,8589
b'The Lighthouse',2019-10-18,1,4.00,503919,8580
b'Butch Cassidy and the Sundance Kid',1969-01-15,76,4.26,1304,494
b'Laura',1944-10-11,11,4.64,1939,678
b'10x10',2018-04-13,1,5.00,505177,8590
